corpus_id,simulation_id,model_order,regularity,regularity_label,regularity_label_readable,dependency,dependency_readable,uncertainty_z,block_1,block_2,block_3,block_4,block_5,block_6,block_7,block_8,block_9,block_10,early_drop,later_mean_drop,early_minus_later
low_60__adjacent__sim03,3,3-gram,0.6,low_60,60% regular,adjacent,Adjacent,1,2.429212083691007,2.052691385907594,2.082515690347413,1.9962382787614692,1.975829251011104,2.005288231375238,1.969485942936436,2.001015283092935,2.0180344056907153,1.9738266380310991,0.376520697783413,0.009858093484561875,0.3666626042988511
low_60__nonadjacent__sim03,3,2-gram,0.6,low_60,60% regular,nonadjacent,Non-adjacent,1,2.275777130892946,2.0525183362080024,2.0098173748926658,2.014854183364952,2.0202807150323796,1.9975836744650315,2.01994137925036,1.997986501498209,2.012576842868712,2.007462587879844,0.22325879468494358,0.005631968541019772,0.2176268261439238
low_60__nonadjacent__sim03,3,3-gram,0.6,low_60,60% regular,nonadjacent,Non-adjacent,1,2.8111340291373663,2.183813636939092,2.0931888008168107,2.070559495739668,2.062648164079668,2.037041182978437,2.0394385722591593,2.013307266097065,2.0261295552361087,2.023664953522151,0.6273203921982744,0.020018585427117597,0.6073018067711569
mid_80__adjacent__sim03,3,2-gram,0.8,mid_80,80% regular,adjacent,Adjacent,-2.7755575615628914e-16,1.8914600411965268,1.649990606924423,1.6964328669817363,1.730120417203909,1.7605932325132911,1.7752276796729136,1.7487900857189334,1.7447684712501363,1.6234410193473043,1.6826557290431972,0.24146943427210377,-0.0040831402648467685,0.24555257453695054
mid_80__adjacent__sim03,3,3-gram,0.8,mid_80,80% regular,adjacent,Adjacent,-2.7755575615628914e-16,2.2075670995115337,1.6866783613583398,1.742827897199795,1.7366543555455616,1.7923272967205306,1.767989711889406,1.7606063979038629,1.764685571975419,1.6367187447861478,1.6959711275724858,0.5208887381531939,-0.0011615957767682483,0.5220503339299621
mid_80__nonadjacent__sim03,3,2-gram,0.8,mid_80,80% regular,nonadjacent,Non-adjacent,-2.7755575615628914e-16,2.3053582136746873,2.0295731665421495,2.011318301868969,2.0220423237684826,2.0139249386287275,2.010929621518638,1.997242150913206,2.005640997104654,2.008874281709443,2.016275946214335,0.2757850471325378,0.0016621525409767912,0.27412289459156103
mid_80__nonadjacent__sim03,3,3-gram,0.8,mid_80,80% regular,nonadjacent,Non-adjacent,-2.7755575615628914e-16,2.868354949856542,2.159599399061046,2.085971856562132,2.034394156808286,2.060683217092551,2.0560028661802408,2.0319865521844735,2.0238480611459235,2.0176704162850836,2.0222518573853394,0.7087555507954959,0.017168442709463327,0.6915871080860325
high_100__adjacent__sim04,4,2-gram,1,high_100,100% regular,adjacent,Adjacent,-1,1.1296650653192803,1.0066004184736372,1.0103432676090374,1.0103028830122918,1.001875496993201,1.003911218558493,1.0032389333861362,0.9993481836275748,1.0024774838384238,1.0014366594445143,0.12306464684564311,6.454698786403645e-4,0.12241917696700275
high_100__adjacent__sim04,4,3-gram,1,high_100,100% regular,adjacent,Adjacent,-1,1.3918077100246466,1.046026197086626,1.038568519303395,1.0354899173570913,1.0106617023643527,1.0139944125593716,1.0128437457614106,1.0146462616152792,1.0110029981436428,1.0080379722836363,0.3457815129380206,0.004748528100373711,0.3410329848376469
high_100__nonadjacent__sim04,4,2-gram,1,high_100,100% regular,nonadjacent,Non-adjacent,-1,2.273242074837955,2.0620349234031923,2.010998281302177,2.022554428487892,2.0219530155057615,2.0099018546580516,2.0157722218618064,2.009949278724285,2.000247320276422,2.004430453551487,0.21120715143476287,0.007200558731463136,0.20400659270329974
high_100__nonadjacent__sim04,4,3-gram,1,high_100,100% regular,nonadjacent,Non-adjacent,-1,2.841105711726268,2.1870120643468827,2.086896443806696,2.0448715249809637,2.0682617726990795,2.0466412503922338,2.0446409487784343,2.037747223445273,2.0249356411488364,2.0098013455762778,0.6540936473793852,0.022151339846325613,0.6319423075330597
low_60__adjacent__sim04,4,2-gram,0.6,low_60,60% regular,adjacent,Adjacent,1,2.1535717050666157,1.999904612556205,1.9957750479573857,2.000604755679623,1.986966572908187,1.9687801212296463,1.970352776386267,1.9996605438381652,1.968135566931933,2.006310156018547,0.15366709251041066,-8.006929327927514e-4,0.15446778544320341
low_60__adjacent__sim04,4,3-gram,0.6,low_60,60% regular,adjacent,Adjacent,1,2.5103888492385065,2.0645836169020915,1.9962410954333816,2.0184024867504204,1.9979886273951597,1.9929396297967283,1.975437516081479,2.001721532827646,1.9618324645918632,2.025081138752429,0.445805232336415,0.004937809768707835,0.44086742256770717
low_60__nonadjacent__sim04,4,2-gram,0.6,low_60,60% regular,nonadjacent,Non-adjacent,1,2.2947589072378656,2.0459569327500833,2.024221350653204,2.0229557963770555,2.0057390740823697,2.0074179031936596,2.0025286245572262,2.014291803609441,1.9994215669861737,2.005295210291891,0.2488019744877823,0.005082715307274055,0.24371925918050824
low_60__nonadjacent__sim04,4,3-gram,0.6,low_60,60% regular,nonadjacent,Non-adjacent,1,2.8179634994682132,2.172490696804729,2.111734250185497,2.0844405423419965,2.0368225952525503,2.0494300588298806,2.0504310434105224,2.0366231719001635,2.019167074403618,2.022489524048214,0.6454728026634844,0.018750146594564365,0.6267226560689201
mid_80__adjacent__sim04,4,2-gram,0.8,mid_80,80% regular,adjacent,Adjacent,-2.7755575615628914e-16,1.82816473237613,1.7263482973288955,1.7605650785114484,1.790924492786704,1.6385142613620514,1.6568634293296105,1.7688116706323154,1.7167360934286695,1.7832753150391132,1.7076372881086788,0.10181643504723459,0.002338876152527092,0.0994775588947075
mid_80__adjacent__sim04,4,3-gram,0.8,mid_80,80% regular,adjacent,Adjacent,-2.7755575615628914e-16,2.1336638687807503,1.8010756189817645,1.7937555560270622,1.8167679707766304,1.660931575451594,1.6709814112875496,1.789354134115409,1.7266362421875312,1.7964905098894042,1.716841086941472,0.3325882497989858,0.010529316505036551,0.3220589332939493
mid_80__nonadjacent__sim04,4,2-gram,0.8,mid_80,80% regular,nonadjacent,Non-adjacent,-2.7755575615628914e-16,2.2838264062915345,2.021237924907582,2.0308499184113287,2.0076600546721535,2.028909433115085,1.9949271094461427,2.010752332806527,2.0142854000588417,2.022062133034268,2.0140556749938123,0.26258848138395274,8.977812392211848e-4,0.26169070014473156
mid_80__nonadjacent__sim04,4,3-gram,0.8,mid_80,80% regular,nonadjacent,Non-adjacent,-2.7755575615628914e-16,2.864645210237711,2.1341115239628796,2.088048060982601,2.039013308040171,2.06669482032696,2.030199553029223,2.014929415795354,2.041944403465576,2.0302087396605217,2.0435231040707027,0.7305336862748315,0.011323552486522115,0.7192101337883094
high_100__adjacent__sim05,5,2-gram,1,high_100,100% regular,adjacent,Adjacent,-1,1.128028186065083,1.013410308901975,1.0106832295006007,1.0062181564505148,1.0030543049377127,1.003522920647065,0.9989324413017486,0.9969011504332104,1.00843814535412,1.001264707580387,0.1146178771631079,0.001518200165198491,0.1130996769979094
high_100__adjacent__sim05,5,3-gram,1,high_100,100% regular,adjacent,Adjacent,-1,1.3978543064494282,1.050478587390735,1.0456662704574624,1.0148662431319322,1.011726925881797,1.021470720440404,1.0027411064929208,1.0066723270655529,1.0185003922010007,1.0051314114536447,0.34737571905869324,0.005668396992136282,0.34170732206655696
high_100__nonadjacent__sim05,5,2-gram,1,high_100,100% regular,nonadjacent,Non-adjacent,-1,2.2869917997297167,2.0493412465626513,2.0164147493413487,2.001362128773204,2.0160187427342424,2.014906895514488,2.0126073348367304,2.0072690491979,2.010060931618016,2.0064286304474575,0.2376505531670654,0.005364077014399227,0.23228647615266618
high_100__nonadjacent__sim05,5,3-gram,1,high_100,100% regular,nonadjacent,Non-adjacent,-1,2.8112056802897127,2.167241020046092,2.0932743880192013,2.0632922933095856,2.067291897103184,2.059225003500139,2.061177471064033,2.020484520329744,2.026080758449537,2.015945806011757,0.6439646602436206,0.01891190175429186,0.6250527584893288
low_60__adjacent__sim05,5,2-gram,0.6,low_60,60% regular,adjacent,Adjacent,1,2.154267276885536,1.9659125482289352,1.9925058703714589,1.975747209157204,2.004122185910553,1.9652609286767495,1.9685191753519713,1.968288301652298,1.999665730868492,1.9663564070113797,0.18835472865660097,-5.548234780555772e-5,0.18841021100440652
low_60__adjacent__sim05,5,3-gram,0.6,low_60,60% regular,adjacent,Adjacent,1,2.491344483364169,2.036258459288288,2.009866292660308,2.010171847657736,2.019004982199743,1.978403034564568,1.982014870551594,1.9751348123650136,2.0068833988212265,1.964456726622734,0.45508602407588095,0.008975216583194251,0.4461108074926867
low_60__nonadjacent__sim05,5,2-gram,0.6,low_60,60% regular,nonadjacent,Non-adjacent,1,2.264338085524255,2.053206233708631,2.0392875360676346,2.0054746615279515,2.0134031181288603,2.021104588107055,2.006305075420716,2.019645023783509,2.008861275031007,2.0068609338170984,0.21113185181562422,0.005793162486441572,0.20533868932918264
low_60__nonadjacent__sim05,5,3-gram,0.6,low_60,60% regular,nonadjacent,Non-adjacent,1,2.7891515251681156,2.159164038694684,2.1498951980457575,2.04185014331675,2.066422499865602,2.067650418969615,2.0488861580253817,2.052711236337059,2.034968704867082,2.0170755375057263,0.6299874864734316,0.017761062648619708,0.6122264238248118
mid_80__adjacent__sim05,5,2-gram,0.8,mid_80,80% regular,adjacent,Adjacent,-2.7755575615628914e-16,1.858025183635436,1.745163875026933,1.7234999734411165,1.716272644682216,1.7558704874547189,1.62485630421378,1.6750259880239131,1.7475277713335546,1.7203627019615573,1.6485996035112944,0.11286130860850307,0.012070533939454814,0.10079077466904826
mid_80__adjacent__sim05,5,3-gram,0.8,mid_80,80% regular,adjacent,Adjacent,-2.7755575615628914e-16,2.1814349946231086,1.797405736616595,1.740468489648833,1.7766551700256736,1.7829220630632758,1.6368761154329312,1.6856792092330917,1.753651106253283,1.7272740787968734,1.6617794460625552,0.38402925800651366,0.016953286319254968,0.3670759716872587
mid_80__nonadjacent__sim05,5,2-gram,0.8,mid_80,80% regular,nonadjacent,Non-adjacent,-2.7755575615628914e-16,2.278196299867575,2.013569736275622,2.0380044686137007,2.016528472621093,2.0148205514004665,2.0230410613019525,2.0125434873583656,2.012122233564898,2.0091034162096806,2.006421765055004,0.2646265635919529,8.934964025772985e-4,0.2637330671893756
mid_80__nonadjacent__sim05,5,3-gram,0.8,mid_80,80% regular,nonadjacent,Non-adjacent,-2.7755575615628914e-16,2.7930176937329096,2.1752654466099264,2.119711725107967,2.0587851615268815,2.055136784639914,2.0646760228635395,2.0167960704079344,2.03012771840212,2.033018955761831,2.0250709884250946,0.6177522471229833,0.018774307273103974,0.5989779398498793
high_100__adjacent__sim06,6,2-gram,1,high_100,100% regular,adjacent,Adjacent,-1,1.1305068001341714,1.0137096170630964,1.0048604110776362,1.0046790987845824,1.007485213283655,1.0036424887440216,1.0023120579815017,1.0051225142163116,1.0020706463345173,1.0018848097109847,0.116797183071075,0.0014781009190139582,0.11531908215206105
high_100__adjacent__sim06,6,3-gram,1,high_100,100% regular,adjacent,Adjacent,-1,1.3893218838893888,1.071442758353205,1.031379636641259,1.0165803610838824,1.016458738849434,1.010181199868066,1.014891827923861,1.013427662453359,1.0107435635100976,1.007318036430731,0.3178791255361839,0.008015590240309234,0.3098635352958747
high_100__nonadjacent__sim06,6,2-gram,1,high_100,100% regular,nonadjacent,Non-adjacent,-1,2.2948958556090315,2.0488959517667418,2.0226697612883933,2.016810534787253,2.007778722126331,2.006280072108525,2.0093763808883134,1.9992414661366793,1.9974729776456648,2.009882256155796,0.24599990384228976,0.00487671195136824,0.24112319189092152
high_100__nonadjacent__sim06,6,3-gram,1,high_100,100% regular,nonadjacent,Non-adjacent,-1,2.7949347115378624,2.2248533496970695,2.0971040575826376,2.06583000282118,2.048646969312753,2.037886139729861,2.0105892965505783,2.00131556401712,2.020194527309141,2.025588373630169,0.5700813618407929,0.024908122008362565,0.5451732398324304
low_60__adjacent__sim06,6,2-gram,0.6,low_60,60% regular,adjacent,Adjacent,1,2.103820627959146,1.9744041924888884,2.00399781526128,1.990127588464582,1.9398558072087368,1.9961428785131496,1.952028527864125,1.9655619829194688,1.988246594351062,1.956945010747684,0.12941643547025738,0.0021823977176505527,0.12723403775260683
low_60__adjacent__sim06,6,3-gram,0.6,low_60,60% regular,adjacent,Adjacent,1,2.4323081751547466,2.049436337939634,2.04596845692105,2.0210203095093244,1.9374061864555832,2.01410652940375,1.9697503696779837,1.9616307150430667,1.9999658737207335,1.9571609287522624,0.38287183721511253,0.011534426148421456,0.37133741106669105
low_60__nonadjacent__sim06,6,2-gram,0.6,low_60,60% regular,nonadjacent,Non-adjacent,1,2.2832332556418473,2.029360564632295,2.0264486936956354,2.011577745777205,2.013223777410026,2.021991463563233,2.016527639144322,2.003349516946228,2.0108545709718606,2.0096738086467494,0.2538726910095521,0.0024608444981932265,0.2514118465113589
low_60__nonadjacent__sim06,6,3-gram,0.6,low_60,60% regular,nonadjacent,Non-adjacent,1,2.833307164261301,2.1805742627628195,2.0951752533580468,2.0378330162145297,2.0461359504856937,2.056125981784055,2.048667849454298,2.0221542847391794,2.015367485544579,2.019820070074772,0.6527329014984815,0.020094274086005948,0.6326386274124756
mid_80__adjacent__sim06,6,2-gram,0.8,mid_80,80% regular,adjacent,Adjacent,-2.7755575615628914e-16,1.9002161148677996,1.8325848663692736,1.7265143869288158,1.6785208155414506,1.6755647862553336,1.762014949524045,1.797129986018131,1.685348878277771,1.7635047474008378,1.7033989159020178,0.06763124849852598,0.016148243808406987,0.05148300469011899
mid_80__adjacent__sim06,6,3-gram,0.8,mid_80,80% regular,adjacent,Adjacent,-2.7755575615628914e-16,2.163420220905614,1.94337881566598,1.777356716559587,1.6920452349613584,1.682710001659856,1.772865678612919,1.8178511701744884,1.705095193110676,1.7839915535133295,1.7100307127003802,0.22004140523963422,0.029168512870699964,0.19087289236893426
mid_80__nonadjacent__sim06,6,2-gram,0.8,mid_80,80% regular,nonadjacent,Non-adjacent,-2.7755575615628914e-16,2.291624471678539,2.054502311806052,2.0248987388159656,2.008294977725025,2.012546281579114,2.0131498843284925,2.00972763263296,2.008332418326687,2.0059267165551944,1.9994445936009733,0.23712215987248708,0.006882214775634832,0.23023994509685225
mid_80__nonadjacent__sim06,6,3-gram,0.8,mid_80,80% regular,nonadjacent,Non-adjacent,-2.7755575615628914e-16,2.8786413582087,2.1674498754478466,2.085860660775233,2.0504997168154544,2.0628269932687706,2.0411156592732342,2.0372687026814127,2.0210882398775687,2.0194845881676553,2.030043111129894,0.7111914827608534,0.01717584553974405,0.6940156372211094
high_100__adjacent__sim07,7,2-gram,1,high_100,100% regular,adjacent,Adjacent,-1,1.1274927726092905,1.0175363619734925,1.007245339641654,1.002434304266668,1.0026255061871343,1.0066477353055183,1.002940685749889,1.004526593718589,1.0016587808613746,1.003729813881503,0.10995641063579797,0.0017258185114986946,0.10823059212429928
high_100__adjacent__sim07,7,3-gram,1,high_100,100% regular,adjacent,Adjacent,-1,1.3777212096333873,1.0712543657980715,1.0235405489720717,1.0328238721748333,1.0205911411600253,1.0155007597315524,1.0162386350538817,1.0097047114460826,1.0110287046526794,1.0137655154945973,0.30646684383531575,0.007186106287934285,0.2992807375473815
high_100__nonadjacent__sim07,7,2-gram,1,high_100,100% regular,nonadjacent,Non-adjacent,-1,2.30105976039674,2.0355944519472593,2.018576328543232,2.017524097247957,2.0181371255109095,2.015272810899277,2.008657475680791,2.003279138383804,2.005847214379989,2.0114478016876873,0.2654653084494809,0.003018331282446496,0.2624469771670344
high_100__nonadjacent__sim07,7,3-gram,1,high_100,100% regular,nonadjacent,Non-adjacent,-1,2.831119343053299,2.11268540181066,2.1121528355752632,2.0752721170228137,2.0459042987624674,2.0425666212920475,2.0485533665590125,2.033507604839135,2.0358542691403416,2.0333377940740314,0.718433941242639,0.009918450967078551,0.7085154902755605
low_60__adjacent__sim07,7,2-gram,0.6,low_60,60% regular,adjacent,Adjacent,1,2.1344120698834375,1.991159732211949,1.9998166470139185,1.975163759731295,1.9838158177640044,1.9694980410909328,1.9987218280265031,1.9369402346718485,1.9349636420981,1.993925922657461,0.14325233767148848,-3.4577380568900917e-4,0.1435981114771775
low_60__adjacent__sim07,7,3-gram,0.6,low_60,60% regular,adjacent,Adjacent,1,2.4505700056002837,2.073612070052682,2.0437829708516215,1.989062282142259,1.9888777669434157,1.9923582320847943,2.019811490621783,1.9481376109719784,1.945507125372844,2.0015308365396196,0.3769579355476016,0.009010154189132813,0.3679477813584688
low_60__nonadjacent__sim07,7,2-gram,0.6,low_60,60% regular,nonadjacent,Non-adjacent,1,2.302802209509086,2.0247327550899157,2.0110637374319955,2.020795271483113,2.0102248069167143,2.0142782975770883,2.01175249827563,2.002910837331294,2.002142279682096,2.01164198052719,0.2780694544191702,0.001636346820340695,0.2764331075988295
low_60__nonadjacent__sim07,7,3-gram,0.6,low_60,60% regular,nonadjacent,Non-adjacent,1,2.8837462948264236,2.1364092338492964,2.0957779502463874,2.0598863678741073,2.0453654956682663,2.036090828738738,2.0236343395258705,2.0240653957739085,2.0207281964528097,2.0108656621515237,0.7473370609771273,0.01569294646222158,0.7316441145149057
mid_80__adjacent__sim07,7,2-gram,0.8,mid_80,80% regular,adjacent,Adjacent,-2.7755575615628914e-16,1.929615952955023,1.7150310890750209,1.8003468341211455,1.6962841127447126,1.767365028260077,1.7477188189911992,1.6837739129913405,1.770305440153629,1.79420546616477,1.7413448606694288,0.21458486388000209,-0.003289221449300994,0.21787408532930308
mid_80__adjacent__sim07,7,3-gram,0.8,mid_80,80% regular,adjacent,Adjacent,-2.7755575615628914e-16,2.237370360350844,1.7897852045763565,1.836578425762942,1.728536405530398,1.778247029680608,1.7645458248126658,1.6993275473561071,1.7928440859058028,1.7986964223279396,1.7507767339938065,0.44758515577448765,0.004876058822818746,0.44270909695166893
