analysis,model_order,term,estimate,std.error,statistic,df,p.value,conf.low,conf.high
final_block_continuous,2-gram,(Intercept),1.5645465688730227,0.01189374061176923,131.54369343861885,176,1.1034937485680587e-177,1.5410738627772396,1.5880192749688058
final_block_continuous,2-gram,uncertainty_z,0.48709387338658333,0.010111062520524681,48.174350855592095,176,2.6920807818034235e-103,0.4671393438060815,0.5070484029670851
final_block_continuous,2-gram,dependencynonadjacent,0.44138763066776865,0.011912017619770399,37.05397731574849,176,4.8428759921796066e-85,0.41787885426819077,0.46489640706734653
final_block_continuous,2-gram,uncertainty_z:dependencynonadjacent,-0.48709996394848787,0.01014422101426024,-48.01748337932967,176,4.590501168579989e-103,-0.5071199329566213,-0.4670799949403544
final_block_continuous,3-gram,(Intercept),1.571827697124877,0.011909039032445013,131.98610675828553,176,6.147379437079867e-178,1.5483247990698126,1.5953305951799415
final_block_continuous,3-gram,uncertainty_z,0.48850248085613623,0.010147919921038607,48.13818838315583,176,3.0441119368817543e-103,0.46847521192827873,0.5085297497839937
final_block_continuous,3-gram,dependencynonadjacent,0.4503473481183199,0.011959778314537251,37.65515850497976,176,3.907956875789455e-86,0.4267443143452389,0.4739503818914009
final_block_continuous,3-gram,uncertainty_z:dependencynonadjacent,-0.48944210860043663,0.010238371089163563,-47.804685368209505,176,9.490985528850688e-103,-0.5096478860189969,-0.46923633118187635
